Sequence,Customer_ID,Occu,Salary,total_asset,Loan_Type,Loan_Amount,Amount_Paid,Pay_now,Pay_now_total,Num_Missed_Pay,Total_Installments,features,scaled_features,prediction
217,NEKOR302109964,Charity Officer,6230,777084,Vehicle loan,3977,110,29,3190,0,36,"[6230.0,777084.0,110.0,3190.0,0.0,36.0]","[0.14404496028385055,0.3125520275906409,0.024244431868895182,0.15666106691783532,0.0,3.4219331012085927]",2
218,NEKOR498934334,Househusband/Housewife/Unemployed,3782,182161,Personal loan,3505,292,11,3212,8,12,"[3782.0,182161.0,292.0,3212.0,8.0,12.0]","[0.08744430815305342,0.07326722709248773,0.06435794641561267,0.1577414880689928,2.522837594874964,1.1406443670695308]",2
220,NEKOR402660642,Househusband/Housewife/Unemployed,6220,34459,Personal loan,4824,134,9,1206,1,36,"[6220.0,34459.0,134.0,1206.0,1.0,36.0]","[0.14381374846959075,0.01385980192456143,0.02953412609483595,0.05922672310436031,0.3153546993593705,3.4219331012085927]",2
221,NEKOR942081396,Teacher/Instructor,25564,645822,Personal loan,18023,1001,17,17017,10,18,"[25564.0,645822.0,1001.0,17017.0,10.0,18.0]","[0.5910698819737328,0.2597569575009174,0.22062433000694617,0.8357057604203146,3.153546993593705,1.7109665506042964]",2
222,NEKOR894364835,Student,13421,154218,Occupational Loans,5287,146,30,4380,10,36,"[13421.0,154218.0,146.0,4380.0,10.0,36.0]","[0.3103093759180671,0.06202823451644025,0.032178973207806334,0.2151020291849902,3.153546993593705,3.4219331012085927]",2
223,NEKOR059573916,Househusband/Housewife/Unemployed,3391,16207,Vehicle loan,3218,1072,3,3216,2,3,"[3391.0,16207.0,1072.0,3216.0,2.0,3.0]","[0.07840392621549554,0.006518639826790304,0.2362730087586876,0.15793792827829417,0.630709398718741,0.2851610917673827]",2
225,NEKOR925688440,Police/Military,17526,718505,Occupational Loans,4893,815,3,2445,9,6,"[17526.0,718505.0,815.0,2445.0,9.0,6.0]","[0.40522182567171183,0.28899088719367977,0.17962919975590522,0.12007407793545685,2.8381922942343345,0.5703221835347654]",2
228,NEKOR739111883,Employee,30704,130903,Vehicle loan,6592,274,9,2466,9,24,"[30704.0,130903.0,274.0,2466.0,9.0,24.0]","[0.709912754503266,0.05265067620449999,0.06039067574615709,0.121105389034289,2.8381922942343345,2.2812887341390615]",2
229,NEKOR556948894,Househusband/Housewife/Unemployed,5694,36514,Personal loan,4084,226,5,1130,8,18,"[5694.0,36514.0,226.0,1130.0,8.0,18.0]","[0.13165200703952568,0.01468634630933678,0.04981128729427556,0.05549435912763445,2.522837594874964,1.7109665506042964]",2
230,NEKOR646777998,Lawyer/Accountant,43287,731175,Personal loan,26060,2895,6,17370,10,9,"[43287.0,731175.0,2895.0,17370.0,10.0,9.0]","[1.0008465803863626,0.2940869053713458,0.638069366004105,0.8530416088911597,3.153546993593705,0.8554832753021482]",2
231,NEKOR601924722,Employee,32784,46999,Occupational Loans,21969,610,20,12200,10,36,"[32784.0,46999.0,610.0,12200.0,10.0,36.0]","[0.7580048118693028,0.018903532622898594,0.13444639490932783,0.5991426383691507,3.153546993593705,3.4219331012085927]",2
233,NEKOR959723585,Student,22764,26973,Occupational Loans,14946,4982,3,14946,6,3,"[22764.0,26973.0,4982.0,14946.0,6.0,3.0]","[0.526330573980991,0.010848847537978335,1.0980523597348708,0.733998842054535,1.8921281961562229,0.2851610917673827]",2
234,NEKOR911680933,Agent/Insurance Broker,20538,175381,Occupational Loans,17865,744,12,8928,6,24,"[20538.0,175381.0,744.0,8928.0,6.0,24.0]","[0.47486282412676123,0.07054023393979826,0.16398052100416377,0.43845454716063753,1.8921281961562229,2.2812887341390615]",2
237,NEKOR015818747,Employee,15755,102661,Personal loan,11040,306,14,4284,5,36,"[15755.0,102661.0,306.0,4284.0,5.0,36.0]","[0.3642742133663026,0.04129142242599614,0.06744360138074477,0.21038746416175752,1.5767734967968525,3.4219331012085927]",2
238,NEKOR404882651,Police/Military,9515,66728,Occupational Loans,3100,516,4,2064,4,6,"[9515.0,66728.0,516.0,2064.0,4.0,6.0]","[0.21999804126819228,0.026838760928121395,0.1137284258577265,0.10136314799950222,1.261418797437482,0.5703221835347654]",2
239,NEKOR422597909,Agent/Insurance Broker,13386,444021,Occupational Loans,6294,349,13,4537,0,18,"[13386.0,444021.0,349.0,4537.0,0.0,18.0]","[0.30950013456815784,0.17859029891597816,0.076920970202222,0.2228123074000686,0.0,1.7109665506042964]",2
244,NEKOR120908262,Docter/Nurse/Pharmacist,27415,781826,Occupational Loans,3123,520,5,2600,10,6,"[27415.0,781826.0,520.0,2600.0,10.0,6.0]","[0.6338671887932203,0.3144593139520057,0.11461004156204996,0.12768613604588458,3.153546993593705,0.5703221835347654]",2
247,NEKOR681342567,Househusband/Housewife/Unemployed,4646,17212,Personal loan,3418,569,4,2276,3,6,"[4646.0,17212.0,569.0,2276.0,3.0,6.0]","[0.10742100890509947,0.006922862263140293,0.12540983394001234,0.11177447909247434,0.9460640980781114,0.5703221835347654]",2
248,NEKOR027210209,Househusband/Housewife/Unemployed,5319,147567,Occupational Loans,4041,449,7,3143,5,9,"[5319.0,147567.0,449.0,3143.0,5.0,9.0]","[0.12298156400478348,0.059353126631700184,0.09896136281030851,0.15435289445854433,1.5767734967968525,0.8554832753021482]",2
251,NEKOR785269510,Student,18362,48984,Vehicle loan,3058,509,6,3054,3,6,"[18362.0,48984.0,509.0,3054.0,3.0,6.0]","[0.4245511333438305,0.019701922211112253,0.11218559837516044,0.14998209980158905,0.9460640980781114,0.5703221835347654]",2
255,NEKOR497900505,Docter/Nurse/Pharmacist,3940,871350,Occupational Loans,3642,404,4,1616,3,9,"[3940.0,871350.0,404.0,1616.0,3.0,9.0]","[0.09109745481835813,0.3504668854861314,0.08904318613666957,0.0793618445577498,0.9460640980781114,0.8554832753021482]",2
256,NEKOR043578807,Agent/Insurance Broker,35757,242712,Personal loan,30999,3444,4,13776,3,9,"[35757.0,242712.0,3444.0,13776.0,3.0,9.0]","[0.826744084248739,0.09762152832972965,0.7590711214225001,0.676540080833887,0.9460640980781114,0.8554832753021482]",2
257,NEKOR183536076,Other,11264,987621,Occupational Loans,4417,1472,3,4416,0,3,"[11264.0,987621.0,1472.0,4416.0,0.0,3.0]","[0.26043698758222994,0.39723240478647914,0.3244345791910337,0.21686999106870242,0.0,0.2851610917673827]",2
261,NEKOR314328865,Judge/Attorney,39648,1129402,Occupational Loans,29969,9989,3,29967,1,3,"[39648.0,1129402.0,9989.0,29967.0,1.0,3.0]","[0.9167086011772242,0.45425833637666585,2.2016148176217634,1.4716809380334706,0.3153546993593705,0.2851610917673827]",2
262,NEKOR169401476,Student,26583,140275,Vehicle loan,24268,2022,3,6066,9,12,"[26583.0,140275.0,2022.0,6066.0,9.0,12.0]","[0.6146303658468056,0.056420201252730916,0.44565673853550963,0.2979015774055138,2.8381922942343345,1.1406443670695308]",2
263,NEKOR253613283,Teacher/Instructor,11661,414693,Occupational Loans,5707,317,5,1585,8,18,"[11661.0,414693.0,317.0,1585.0,8.0,18.0]","[0.2696160966083437,0.16679424357938866,0.0698680445676343,0.07783943293566425,2.522837594874964,1.7109665506042964]",2
264,NEKOR025383063,Charity Officer,7059,624137,Personal loan,3917,435,6,2610,1,9,"[7059.0,624137.0,435.0,2610.0,1.0,9.0]","[0.16321241968598732,0.25103500373748505,0.0958757078451764,0.128177236569138,0.3153546993593705,0.8554832753021482]",2
265,NEKOR991106118,Docter/Nurse/Pharmacist,26593,114750,Personal loan,25727,8575,3,25725,5,3,"[26593.0,114750.0,8575.0,25725.0,5.0,3.0]","[0.6148615776610654,0.04615375579220013,1.8899636661434198,1.2633560960693773,1.5767734967968525,0.2851610917673827]",2
266,NEKOR908268220,Student,16510,89177,Personal loan,6565,182,12,2184,3,36,"[16510.0,89177.0,182.0,2184.0,3.0,36.0]","[0.3817307053429169,0.035868004185455604,0.04011351454671749,0.10725635427854305,0.9460640980781114,3.4219331012085927]",2
268,NEKOR916472828,Police/Military,10748,738969,Occupational Loans,7385,1230,4,4920,9,6,"[10748.0,738969.0,1230.0,4920.0,9.0,6.0]","[0.24850645796642468,0.2972217408628003,0.2710968290794643,0.2416214574406739,2.8381922942343345,0.5703221835347654]",2
269,NEKOR349454400,Househusband/Housewife/Unemployed,4926,119631,Vehicle loan,3285,91,3,273,5,36,"[4926.0,119631.0,91.0,273.0,5.0,36.0]","[0.11389493970437364,0.04811694953530887,0.020056757273358743,0.013407044284817881,1.5767734967968525,3.4219331012085927]",2
270,NEKOR723408709,Docter/Nurse/Pharmacist,82339,97452,Occupational Loans,45095,7515,6,45090,10,6,"[82339.0,97452.0,7515.0,45090.0,10.0,6.0]","[1.903774957433703,0.0391963033504269,1.6563355044977026,2.2143722593495907,3.153546993593705,0.5703221835347654]",2
272,NEKOR465105685,Other,20031,588112,Personal loan,6738,374,13,4862,0,18,"[20031.0,588112.0,374.0,4862.0,0.0,18.0]","[0.4631403851437898,0.23654533879270068,0.08243106835424362,0.23877307440580417,0.0,1.7109665506042964]",2
273,NEKOR699302073,Docter/Nurse/Pharmacist,11567,1159569,Vehicle loan,5794,482,3,1446,4,12,"[11567.0,1159569.0,482.0,1446.0,4.0,12.0]","[0.26744270555430166,0.4663918470606162,0.10623469237097707,0.07101313566244197,1.261418797437482,1.1406443670695308]",2
274,NEKOR225053074,Charity Officer,6748,202848,Vehicle loan,3272,363,6,2178,0,9,"[6748.0,202848.0,363.0,2178.0,0.0,9.0]","[0.1560217322625078,0.08158777389922624,0.0800066251673541,0.106961693964591,0.0,0.8554832753021482]",2
275,NEKOR434748577,Docter/Nurse/Pharmacist,83848,589881,Personal loan,73098,4061,10,40610,3,18,"[83848.0,589881.0,4061.0,40610.0,3.0,18.0]","[1.9386648202055057,0.23725685072295252,0.8950603438143939,1.9943592249320665,0.9460640980781114,1.7109665506042964]",2
277,NEKOR634488667,Employee,19797,78198,Occupational Loans,4777,1592,3,4776,1,3,"[19797.0,78198.0,1592.0,4776.0,1.0,3.0]","[0.45773002869011065,0.031452125450444145,0.3508830503207376,0.2345496099058249,0.3153546993593705,0.2851610917673827]",2
278,NEKOR764781378,Tour Guide,20742,24347,Personal loan,17769,987,4,3948,9,18,"[20742.0,24347.0,987.0,3948.0,9.0,18.0]","[0.479579545137661,0.009792640455535481,0.21753867504181404,0.1938864865804432,2.8381922942343345,1.7109665506042964]",2
279,NEKOR723565955,Student,4399,12377,Occupational Loans,3735,1245,3,3735,10,3,"[4399.0,12377.0,1245.0,3735.0,10.0,3.0]","[0.1017100770928826,0.0049781702434863705,0.2744028879706773,0.18342604543514573,3.153546993593705,0.2851610917673827]",2
282,NEKOR478006819,Househusband/Housewife/Unemployed,6185,181710,Personal loan,5402,450,11,4950,10,12,"[6185.0,181710.0,450.0,4950.0,10.0,12.0]","[0.1430045071196815,0.07308582976035455,0.09918176673638938,0.24309475901043412,3.153546993593705,1.1406443670695308]",2
284,NEKOR327441688,Student,8822,139719,Occupational Loans,6881,382,10,3820,9,18,"[8822.0,139719.0,382.0,3820.0,9.0,18.0]","[0.2039750625399887,0.0561965717257552,0.08419429976289054,0.18760039988279964,2.8381922942343345,1.7109665506042964]",2
285,NEKOR715631484,Judge/Attorney,43460,965250,Occupational Loans,33375,1390,3,4170,2,24,"[43460.0,965250.0,1390.0,4170.0,2.0,24.0]","[1.004846544773057,0.38823453401674224,0.30636145725240277,0.20478891819666872,0.630709398718741,2.2812887341390615]",2
289,NEKOR624338968,Police/Military,3507,113568,Occupational Loans,3394,141,22,3102,4,24,"[3507.0,113568.0,141.0,3102.0,4.0,24.0]","[0.08108598326090913,0.045678341941687,0.031076953577402006,0.15233938231320537,1.261418797437482,2.2812887341390615]",2
290,NEKOR856444501,Charity Officer,14933,634929,Personal loan,11940,1326,4,5304,4,9,"[14933.0,634929.0,1326.0,5304.0,4.0,9.0]","[0.34526860223414774,0.25537566894453884,0.29225560598322736,0.26047971753360455,1.261418797437482,0.8554832753021482]",2
291,NEKOR553392151,Agent/Insurance Broker,5133,138692,Personal loan,4672,778,6,4668,7,6,"[5133.0,138692.0,778.0,4668.0,7.0,6.0]","[0.11868102425955135,0.05578350063905726,0.1714742544909132,0.22924572425468817,2.2074828955155934,0.5703221835347654]",2
294,NEKOR201809328,Teacher/Instructor,7046,1182588,Personal loan,5153,572,9,5148,9,9,"[7046.0,1182588.0,572.0,5148.0,9.0,9.0]","[0.1629118443274496,0.47565035080423845,0.12607104571825495,0.25281854937085146,2.8381922942343345,0.8554832753021482]",2
295,NEKOR961975196,Agent/Insurance Broker,5630,198451,Personal loan,4208,350,9,3150,4,12,"[5630.0,198451.0,350.0,3150.0,4.0,12.0]","[0.13017225142826302,0.07981925046377261,0.07714137412830285,0.1546966648248217,1.261418797437482,1.1406443670695308]",2
297,NEKOR849226747,Teacher/Instructor,23717,60485,Vehicle loan,17410,725,11,7975,10,24,"[23717.0,60485.0,725.0,7975.0,10.0,24.0]","[0.5483650598799492,0.024327755286198037,0.15979284640862734,0.3916526672945883,3.153546993593705,2.2812887341390615]",2
301,NEKOR004978829,Charity Officer,3587,587023,Vehicle loan,3448,143,11,1573,0,24,"[3587.0,587023.0,143.0,1573.0,0.0,24.0]","[0.08293567777498746,0.23610733060047664,0.03151776142956374,0.07725011230776017,0.0,2.2812887341390615]",2
302,NEKOR796128664,Retired,37377,140087,Personal loan,25864,2873,4,11492,9,9,"[37377.0,140087.0,2873.0,11492.0,9.0,9.0]","[0.8642003981588253,0.0563445855133938,0.633220479630326,0.5643727213228098,2.8381922942343345,0.8554832753021482]",2
303,NEKOR494912517,Police/Military,12080,453691,Occupational Loans,7837,2612,3,7836,5,3,"[12080.0,453691.0,2612.0,7836.0,5.0,3.0]","[0.279303871625829,0.182479682955286,0.5756950549232202,0.384826370021366,1.5767734967968525,0.2851610917673827]",2
307,NEKOR499604559,Agent/Insurance Broker,14954,339087,Vehicle loan,9492,527,3,1581,7,18,"[14954.0,339087.0,527.0,1581.0,7.0,18.0]","[0.3457541470440933,0.13638465002448596,0.11615286904461601,0.0776429927263629,2.2074828955155934,1.7109665506042964]",2
308,NEKOR887062342,Student,27270,143144,Vehicle loan,22793,633,19,12027,3,36,"[27270.0,143144.0,633.0,12027.0,3.0,36.0]","[0.6305146174864533,0.05757414570038078,0.13951568520918772,0.5906465993168669,0.9460640980781114,3.4219331012085927]",2
309,NEKOR872111442,Househusband/Housewife/Unemployed,5440,144367,Personal loan,5211,579,9,5211,8,9,"[5440.0,144367.0,579.0,5211.0,8.0,9.0]","[0.12577922695732696,0.05806605021745147,0.12761387320082102,0.2559124826673479,2.522837594874964,0.8554832753021482]",2
311,NEKOR359788766,Retired,20390,1114632,Personal loan,11636,1292,3,3876,4,9,"[20390.0,1114632.0,1292.0,3876.0,4.0,9.0]","[0.4714408892757163,0.44831767430214914,0.28476187249647794,0.1903505628130187,1.261418797437482,0.8554832753021482]",2
312,NEKOR841856122,Student,17616,95920,Vehicle loan,6129,1021,3,3063,5,6,"[17616.0,95920.0,1021.0,3063.0,5.0,6.0]","[0.40730273200004996,0.03858011551710533,0.22503240852856346,0.1504240902725171,1.5767734967968525,0.5703221835347654]",2
313,NEKOR185046627,Agent/Insurance Broker,29991,268840,Vehicle loan,23835,7945,3,23835,4,3,"[29991.0,268840.0,7945.0,23835.0,4.0,3.0]","[0.6934273521465428,0.10813050725207043,1.751109192712475,1.1705380971744843,1.261418797437482,0.2851610917673827]",2
315,NEKOR168495277,Teacher/Instructor,11465,77290,Vehicle loan,9273,386,15,5790,0,24,"[11465.0,77290.0,386.0,5790.0,0.0,24.0]","[0.26508434504885175,0.03108691751790107,0.085075915467214,0.2843472029637199,0.0,2.2812887341390615]",2
319,NEKOR900379009,Charity Officer,16477,469893,Personal loan,9610,266,22,5852,8,36,"[16477.0,469893.0,266.0,5852.0,8.0,36.0]","[0.38096770635585964,0.18899631172517903,0.058627444337510166,0.287392026207891,2.522837594874964,3.4219331012085927]",2
322,NEKOR355989471,Police/Military,19807,758410,Personal loan,18779,521,8,4168,7,36,"[19807.0,758410.0,521.0,4168.0,7.0,36.0]","[0.4579612405043704,0.3050411322907407,0.11483044548813082,0.20469069809201806,2.2074828955155934,3.4219331012085927]",2
324,NEKOR505376398,Judge/Attorney,46572,370673,Personal loan,7243,603,10,6030,0,12,"[46572.0,370673.0,603.0,6030.0,0.0,12.0]","[1.0767996613707043,0.1490888986558797,0.13290356742676177,0.29613361552180156,0.0,1.1406443670695308]",2
326,NEKOR556313358,Student,13170,5198,Personal loan,6151,170,20,3400,10,36,"[13170.0,5198.0,170.0,3400.0,10.0,36.0]","[0.30450595938014635,0.0020906947503952617,0.0374686674337471,0.16697417790615676,3.153546993593705,3.4219331012085927]",2
328,NEKOR958732688,Agent/Insurance Broker,8535,213417,Vehicle loan,5060,1686,3,5058,9,3,"[8535.0,213417.0,1686.0,5058.0,9.0,3.0]","[0.19733928347073265,0.08583874596866209,0.3716010193723389,0.24839864466157086,2.8381922942343345,0.2851610917673827]",2
329,NEKOR913629652,Student,11403,175886,Vehicle loan,8488,471,9,4239,10,18,"[11403.0,175886.0,471.0,4239.0,10.0,18.0]","[0.2636508318004411,0.07074335068642189,0.10381024918408756,0.20817751180711722,3.153546993593705,1.7109665506042964]",2
331,NEKOR722816201,Agent/Insurance Broker,6653,92259,Occupational Loans,3459,192,5,960,3,18,"[6653.0,92259.0,192.0,960.0,3.0,18.0]","[0.15382522002703977,0.0371076196569289,0.04231755380752614,0.047145650232326614,0.9460640980781114,1.7109665506042964]",2
334,NEKOR623405324,Police/Military,14335,718846,Personal loan,3680,306,12,3672,5,12,"[14335.0,718846.0,306.0,3672.0,5.0,12.0]","[0.3314421357414121,0.28912804127407316,0.06744360138074477,0.1803321121386493,1.5767734967968525,1.1406443670695308]",2
335,NEKOR253762650,Other,22868,612447,Occupational Loans,12447,4149,3,12447,7,3,"[22868.0,612447.0,4149.0,12447.0,7.0,3.0]","[0.5287351768492928,0.2463331527116827,0.9144558893095102,0.6112728212935098,2.2074828955155934,0.2851610917673827]",2
337,NEKOR673020852,Househusband/Housewife/Unemployed,3397,169544,Personal loan,3132,1044,3,3132,1,3,"[3397.0,169544.0,1044.0,3132.0,1.0,3.0]","[0.07854265330405141,0.06819252611793271,0.23010169882842338,0.15381268388296557,0.3153546993593705,0.2851610917673827]",2
338,NEKOR160981772,Business Owner/Personal Business,70379,169014,Vehicle loan,39382,1093,34,37162,4,36,"[70379.0,169014.0,1093.0,37162.0,4.0,36.0]","[1.6272456275789917,0.06797935408682276,0.24090149120638576,1.8250277645142934,1.261418797437482,3.4219331012085927]",2
340,NEKOR024744356,Judge/Attorney,57372,451915,Personal loan,29583,1232,6,7392,5,24,"[57372.0,451915.0,1232.0,7392.0,5.0,24.0]","[1.3265084207712798,0.18176535554537795,0.271537636931626,0.3630215067889149,1.5767734967968525,2.2812887341390615]",2
342,NEKOR446118667,Househusband/Housewife/Unemployed,3775,33493,Vehicle loan,3086,342,9,3078,9,9,"[3775.0,33493.0,342.0,3078.0,9.0,9.0]","[0.08728245988307157,0.0134712657320101,0.07537814271965593,0.1511607410573972,2.8381922942343345,0.8554832753021482]",2
343,NEKOR651720901,Judge/Attorney,82077,460919,Personal loan,23205,644,21,13524,3,36,"[82077.0,460919.0,644.0,13524.0,3.0,36.0]","[1.8977172079000966,0.18538686680597027,0.14194012839607725,0.6641643476479012,0.9460640980781114,3.4219331012085927]",2
348,NEKOR339183865,Teacher/Instructor,9600,1190367,Occupational Loans,8853,2951,3,8853,10,3,"[9600.0,1190367.0,2951.0,8853.0,10.0,3.0]","[0.22196334168940052,0.4787791531250012,0.6504119858646334,0.434771293236237,3.153546993593705,0.2851610917673827]",2
353,NEKOR824337550,Employee,10247,17425,Personal loan,3768,418,3,1254,2,9,"[10247.0,17425.0,418.0,1254.0,2.0,9.0]","[0.23692274607200908,0.007008533286963723,0.0921288411018017,0.06158400561597664,0.630709398718741,0.8554832753021482]",2
355,NEKOR106068922,Charity Officer,10508,246052,Occupational Loans,4749,395,10,3950,6,12,"[10508.0,246052.0,395.0,3950.0,6.0,12.0]","[0.24295737442418966,0.09896491433710175,0.08705955080194179,0.19398470668509388,1.8921281961562229,1.1406443670695308]",2
357,NEKOR469909275,Househusband/Housewife/Unemployed,4519,176725,Vehicle loan,3506,292,4,1168,9,12,"[4519.0,176725.0,292.0,1168.0,9.0,12.0]","[0.1044846188640001,0.07108080603378272,0.06435794641561267,0.05736054111599738,2.8381922942343345,1.1406443670695308]",2
359,NEKOR004095514,Agent/Insurance Broker,10455,62453,Vehicle loan,10078,419,9,3771,8,24,"[10455.0,62453.0,419.0,3771.0,8.0,24.0]","[0.24173195180861276,0.025119307280960998,0.09234924502788255,0.185194007318858,2.522837594874964,2.2812887341390615]",2
360,NEKOR176197571,Charity Officer,3894,797662,Vehicle loan,3194,532,6,3192,2,6,"[3894.0,797662.0,532.0,3192.0,2.0,6.0]","[0.09003388047276309,0.32082873335701906,0.11725488867502033,0.15675928702248598,0.630709398718741,0.5703221835347654]",2
362,NEKOR634154855,Lawyer/Accountant,45431,743053,Occupational Loans,28983,4830,5,24150,0,6,"[45431.0,743053.0,4830.0,24150.0,0.0,6.0]","[1.050418393363662,0.29886437213648526,1.0645509629705794,1.1860077636569664,0.0,0.5703221835347654]",2
