Sequence,Customer_ID,Occu,Salary,total_asset,Loan_Type,Loan_Amount,Amount_Paid,Pay_now,Pay_now_total,Num_Missed_Pay,Total_Installments,features,scaled_features,prediction
470,NEKOR386560419,Other,88509,1337366,Personal loan,24921,2769,8,22152,0,9,"[88509.0,1337366.0,2769.0,22152.0,0.0,9.0]","[2.046432646831995,0.5379038236931722,0.610298471317916,1.0878858791109367,0.0,0.8554832753021482]",0
475,NEKOR365039838,Judge/Attorney,12149,1725158,Occupational Loans,7100,394,15,5910,6,18,"[12149.0,1725158.0,394.0,5910.0,6.0,18.0]","[0.28089923314422155,0.6938781789539031,0.08683914687586093,0.29024040924276073,1.8921281961562229,1.7109665506042964]",0
481,NEKOR903036398,Tour Guide,6629,2928709,Personal loan,6592,183,33,6039,9,36,"[6629.0,2928709.0,183.0,6039.0,9.0,36.0]","[0.15327031167281627,1.177960086905609,0.04033391847279835,0.2965756059927296,2.8381922942343345,3.4219331012085927]",0
488,NEKOR572919185,Tour Guide,6771,1326372,Personal loan,3946,438,6,2628,5,9,"[6771.0,1326372.0,438.0,2628.0,5.0,9.0]","[0.15655351943530532,0.533481911787469,0.096536919623419,0.12906121751099411,1.5767734967968525,0.8554832753021482]",0
495,NEKOR618509324,Business Owner/Personal Business,112862,3040757,Occupational Loans,83346,2315,3,6945,3,36,"[112862.0,3040757.0,2315.0,6945.0,3.0,36.0]","[2.609502778098867,1.223027067550528,0.5102350888772031,0.3410693133994879,0.9460640980781114,3.4219331012085927]",0
507,NEKOR398095930,Teacher/Instructor,23810,2573205,Vehicle loan,17026,709,9,6381,3,24,"[23810.0,2573205.0,709.0,6381.0,3.0,24.0]","[0.5505153297525652,1.0349723326646478,0.1562663835913335,0.313371243887996,0.9460640980781114,2.2812887341390615]",0
521,NEKOR216781326,Retired,17009,1544412,Personal loan,3937,109,9,981,7,36,"[17009.0,1544412.0,109.0,981.0,7.0,36.0]","[0.39326817487448057,0.621180080963341,0.024024027942814316,0.04817696133115876,2.2074828955155934,3.4219331012085927]",0
524,NEKOR949075835,Street Vendor,47332,3161631,Occupational Loans,40569,6761,4,27044,0,6,"[47332.0,3161631.0,6761.0,27044.0,0.0,6.0]","[1.0943717592544484,1.2716439658304965,1.4901509442327303,1.328132255086501,0.0,0.5703221835347654]",0
532,NEKOR605283426,Business Owner/Personal Business,8568,2255306,Occupational Loans,3455,575,5,2875,1,6,"[8568.0,2255306.0,575.0,2875.0,1.0,6.0]","[0.19810228245778996,0.9071097373480062,0.12673225749649755,0.14119140043535314,0.3153546993593705,0.5703221835347654]",0
540,NEKOR286145378,Lawyer/Accountant,23830,2459284,Occupational Loans,13346,1112,9,10008,1,12,"[23830.0,2459284.0,1112.0,10008.0,1.0,12.0]","[0.5509777533810849,0.989152010106014,0.24508916580192222,0.49149340367200495,0.3153546993593705,1.1406443670695308]",0
543,NEKOR109578222,Police/Military,11515,1943726,Vehicle loan,3857,160,9,1440,10,24,"[11515.0,1943726.0,160.0,1440.0,10.0,24.0]","[0.2662404041201507,0.7817887157381262,0.03526462817293845,0.07071847534848992,3.153546993593705,2.2812887341390615]",0
548,NEKOR112737505,Teacher/Instructor,27639,2115948,Vehicle loan,24712,1372,5,6860,10,18,"[27639.0,2115948.0,1372.0,6860.0,10.0,18.0]","[0.6390463334326397,0.8510583639302334,0.3023941865829472,0.3368949589518339,3.153546993593705,1.7109665506042964]",0
554,NEKOR090325842,Judge/Attorney,36835,2214992,Personal loan,25912,8637,3,25911,4,3,"[36835.0,2214992.0,8637.0,25911.0,4.0,3.0]","[0.8516687178259447,0.8908949877967489,1.9036287095604336,1.2724905658018906,1.261418797437482,0.2851610917673827]",0
556,NEKOR004751871,Judge/Attorney,108244,2329614,Occupational Loans,76879,3203,22,70466,0,24,"[108244.0,2329614.0,3203.0,70466.0,0.0,24.0]","[2.502729162273695,0.9369972605323792,0.7059537752370115,3.460588947157424,0.0,2.2812887341390615]",0
557,NEKOR916401101,Police/Military,8851,1677598,Occupational Loans,8711,362,15,5430,5,24,"[8851.0,1677598.0,362.0,5430.0,5.0,24.0]","[0.2046455768013421,0.6747490057471316,0.07978622124127324,0.2666675841265974,1.5767734967968525,2.2812887341390615]",0
558,NEKOR151047683,Docter/Nurse/Pharmacist,65939,1489738,Personal loan,39766,4418,4,17672,7,9,"[65939.0,1489738.0,4418.0,17672.0,7.0,9.0]","[1.5245875820476438,0.5991895760031428,0.9737445454252629,0.8678728446934124,2.2074828955155934,0.8554832753021482]",0
562,NEKOR365003687,Teacher/Instructor,38550,2495397,Vehicle loan,26002,1444,11,15884,5,18,"[38550.0,2495397.0,1444.0,15884.0,5.0,18.0]","[0.891321543971499,1.0036770696521902,0.3182632692607695,0.7800640711357041,1.5767734967968525,1.7109665506042964]",0
563,NEKOR121452137,Judge/Attorney,33296,2510208,Personal loan,6538,181,32,5792,1,36,"[33296.0,2510208.0,181.0,5792.0,1.0,36.0]","[0.7698428567594041,1.0096342223932644,0.03989311062063662,0.28444542306837056,0.3153546993593705,3.4219331012085927]",0
576,NEKOR355437329,Street Vendor,32830,2487357,Occupational Loans,18327,509,12,6108,5,36,"[32830.0,2487357.0,509.0,6108.0,5.0,36.0]","[0.7590683862148978,1.0004432901613902,0.11218559837516044,0.2999641996031781,1.5767734967968525,3.4219331012085927]",0
580,NEKOR490808015,Police/Military,8941,1536620,Vehicle loan,5296,588,4,2352,4,9,"[8941.0,1536620.0,588.0,2352.0,4.0,9.0]","[0.20672648312968023,0.6180460498946454,0.1295975085355488,0.1155068430692002,1.261418797437482,0.8554832753021482]",0
595,NEKOR888371417,Docter/Nurse/Pharmacist,12998,1397438,Vehicle loan,12126,673,11,7403,2,18,"[12998.0,1397438.0,673.0,7403.0,2.0,18.0]","[0.30052911617487793,0.5620654656796563,0.14833184225242235,0.36356171736449366,0.630709398718741,1.7109665506042964]",0
598,NEKOR378987860,Politician/Family Member or Close Asscociates,16540,1766590,Vehicle loan,5914,657,3,1971,7,9,"[16540.0,1766590.0,657.0,1971.0,7.0,9.0]","[0.3824243407856963,0.7105426008273884,0.1448053794351285,0.09679591313324558,2.2074828955155934,0.8554832753021482]",0
601,NEKOR426109910,Lawyer/Accountant,42413,2025968,Personal loan,14910,1242,5,6210,0,12,"[42413.0,2025968.0,1242.0,6210.0,0.0,12.0]","[0.9806386678200567,0.8148673840070771,0.2737416761924347,0.3049734249403628,0.0,1.1406443670695308]",0
616,NEKOR786388095,Retired,16245,1464452,Occupational Loans,16074,2679,4,10716,6,6,"[16245.0,1464452.0,2679.0,10716.0,6.0,6.0]","[0.3756035922650324,0.5890192590623011,0.5904621179706381,0.5262633207183458,1.8921281961562229,0.5703221835347654]",0
637,NEKOR408871973,Politician/Family Member or Close Asscociates,10684,2945869,Occupational Loans,5364,894,6,5364,1,6,"[10684.0,2945869.0,894.0,5364.0,1.0,6.0]","[0.247026702355162,1.1848620341770177,0.1970411099162936,0.26342632067312494,0.3153546993593705,0.5703221835347654]",0
644,NEKOR791236398,Lawyer/Accountant,169081,2783493,Occupational Loans,97626,2711,35,94885,0,36,"[169081.0,2783493.0,2711.0,94885.0,0.0,36.0]","[3.9093524766859926,1.1195525592270021,0.5975150436052258,4.659807314889907,0.0,3.4219331012085927]",0
647,NEKOR212725985,Lawyer/Accountant,97782,2193051,Occupational Loans,10507,291,19,5529,10,36,"[97782.0,2193051.0,291.0,5529.0,10.0,36.0]","[2.2608353621951003,0.8820700679201767,0.0641375424895318,0.2715294793068061,3.153546993593705,3.4219331012085927]",0
649,NEKOR068352259,Politician/Family Member or Close Asscociates,17865,1984943,Personal loan,15014,2502,4,10008,0,6,"[17865.0,1984943.0,2502.0,10008.0,0.0,6.0]","[0.4130599061751188,0.7983666621650292,0.551450623054325,0.49149340367200495,0.0,0.5703221835347654]",0
665,NEKOR620078199,Tour Guide,42571,1291893,Vehicle loan,20419,2268,5,11340,8,9,"[42571.0,1291893.0,2268.0,11340.0,8.0,9.0]","[0.9842918144853614,0.5196140656353185,0.4998761043514025,0.5569079933693581,2.522837594874964,0.8554832753021482]",0
667,NEKOR965074259,Retired,32172,1367475,Personal loan,27091,3010,7,21070,1,9,"[32172.0,1367475.0,3010.0,21070.0,1.0,9.0]","[0.7438546488366035,0.5500140061171144,0.6634158175034045,1.0347488024949185,0.3153546993593705,0.8554832753021482]",0
669,NEKOR226667802,Other,20276,2125565,Vehicle loan,17863,2977,3,8931,10,6,"[20276.0,2125565.0,2977.0,8931.0,10.0,6.0]","[0.4688050745931547,0.8549264307664302,0.656142487942736,0.4386018773176135,3.153546993593705,0.5703221835347654]",0
670,NEKOR198612271,Other,22041,1307450,Personal loan,9476,3158,3,9474,3,3,"[22041.0,1307450.0,3158.0,9474.0,3.0,3.0]","[0.509613959810008,0.5258712680654646,0.6960355985633726,0.4652686357302733,0.9460640980781114,0.2851610917673827]",0
671,NEKOR184042758,Retired,18652,1492645,Occupational Loans,5403,450,12,5400,2,12,"[18652.0,1492645.0,450.0,5400.0,2.0,12.0]","[0.43125627595736443,0.6003588044832119,0.09918176673638938,0.2651942825568372,0.630709398718741,1.1406443670695308]",0
675,NEKOR492930819,Judge/Attorney,58622,2584589,Personal loan,11136,309,12,3708,5,36,"[58622.0,2584589.0,309.0,3708.0,5.0,36.0]","[1.3554098975537539,1.0395511070083376,0.06810481315898738,0.18210007402236156,1.5767734967968525,3.4219331012085927]",0
693,NEKOR168022616,Judge/Attorney,3205,2082502,Occupational Loans,3080,1026,3,3078,5,3,"[3205.0,2082502.0,1026.0,3078.0,5.0,3.0]","[0.0741033864702634,0.8376060021330575,0.22613442815896778,0.1511607410573972,1.5767734967968525,0.2851610917673827]",0
700,NEKOR459058263,Police/Military,24077,1389131,Vehicle loan,5178,143,26,3718,6,36,"[24077.0,1389131.0,143.0,3718.0,6.0,36.0]","[0.5566886851933017,0.5587242957505425,0.03151776142956374,0.18259117454561494,1.8921281961562229,3.4219331012085927]",0
701,NEKOR244568952,Politician/Family Member or Close Asscociates,3691,1434843,Vehicle loan,3436,1145,3,3435,6,3,"[3691.0,1434843.0,1145.0,3435.0,6.0,3.0]","[0.0853402806432893,0.5771101823280854,0.25236249536259076,0.16869302973754366,1.8921281961562229,0.2851610917673827]",0
702,NEKOR374568204,Other,19440,3166970,Occupational Loans,7368,1228,4,4912,5,6,"[19440.0,3166970.0,1228.0,4912.0,5.0,6.0]","[0.4494757669210361,1.2737913723853946,0.2706560212273026,0.24122857702207118,1.5767734967968525,0.5703221835347654]",0
704,NEKOR349483917,Other,11644,2487509,Personal loan,8190,341,20,6820,1,24,"[11644.0,2487509.0,341.0,6820.0,1.0,24.0]","[0.26922303652410207,1.0005044262910672,0.07515773879357507,0.33493055685882034,0.3153546993593705,2.2812887341390615]",0
705,NEKOR797731393,Street Vendor,41426,2774812,Personal loan,24634,684,6,4104,8,36,"[41426.0,2774812.0,684.0,4104.0,8.0,36.0]","[0.9578180617526152,1.116060962241973,0.15075628543931185,0.20154765474319628,2.522837594874964,3.4219331012085927]",0
715,NEKOR242689017,Police/Military,18348,1958450,Vehicle loan,7003,778,4,3112,4,9,"[18348.0,1958450.0,778.0,3112.0,4.0,9.0]","[0.42422743680386676,0.7877108760891881,0.1714742544909132,0.15283048283645878,1.261418797437482,0.8554832753021482]",0
716,NEKOR105025548,Street Vendor,6634,2796924,Vehicle loan,6532,272,10,2720,1,24,"[6634.0,2796924.0,272.0,2720.0,1.0,24.0]","[0.15338591757994616,1.1249546602644318,0.05994986789399536,0.1335793423249254,0.3153546993593705,2.2812887341390615]",0
718,NEKOR834328995,Tour Guide,9612,1357600,Occupational Loans,7920,880,5,4400,5,9,"[9612.0,1357600.0,880.0,4400.0,5.0,9.0]","[0.22224079586651227,0.5460421687450187,0.19395545495116145,0.21608423023149698,1.5767734967968525,0.8554832753021482]",0
726,NEKOR062491602,Street Vendor,32112,1629542,Occupational Loans,24747,1374,7,9618,9,18,"[32112.0,1629542.0,1374.0,9618.0,9.0,18.0]","[0.7424673779510448,0.6554203356961514,0.3028349944351089,0.4723404832651223,2.8381922942343345,1.7109665506042964]",0
727,NEKOR505738300,Politician/Family Member or Close Asscociates,10735,2435155,Occupational Loans,8081,224,30,6720,2,36,"[10735.0,2435155.0,224.0,6720.0,2.0,36.0]","[0.24820588260788695,0.9794470517311992,0.04937047944211383,0.3300195516262863,0.630709398718741,3.4219331012085927]",0
731,NEKOR787983893,Police/Military,15710,1490520,Vehicle loan,13424,372,26,9672,3,36,"[15710.0,1490520.0,372.0,9672.0,3.0,36.0]","[0.36323376020213355,0.5995041053018748,0.08199026050208189,0.47499242609069064,0.9460640980781114,3.4219331012085927]",0
733,NEKOR026059608,Judge/Attorney,24269,2777918,Vehicle loan,17168,2861,5,14305,6,6,"[24269.0,2777918.0,2861.0,14305.0,6.0,6.0]","[0.5611279520270898,1.1173102307865532,0.6305756325173556,0.7025192985139919,1.8921281961562229,0.5703221835347654]",0
742,NEKOR282930866,Street Vendor,6865,2868787,Personal loan,3724,1241,3,3723,3,3,"[6865.0,2868787.0,1241.0,3723.0,3.0,3.0]","[0.15872691048934737,1.1538587766260429,0.2735212722663538,0.18283672480724164,0.9460640980781114,0.2851610917673827]",0
748,NEKOR251238249,Teacher/Instructor,35504,3096350,Occupational Loans,16500,1375,6,8250,6,12,"[35504.0,3096350.0,1375.0,8250.0,6.0,12.0]","[0.8208944253479663,1.2453872047684433,0.3030553983611898,0.40515793168405684,1.8921281961562229,1.1406443670695308]",0
749,NEKOR117976569,Police/Military,5386,1805736,Occupational Loans,3979,221,6,1326,3,18,"[5386.0,1805736.0,221.0,1326.0,3.0,18.0]","[0.12453068316032409,0.7262875674874448,0.04870926766387123,0.06511992938340114,0.9460640980781114,1.7109665506042964]",0
758,NEKOR072409765,Other,27124,2457646,Occupational Loans,24730,2060,4,8240,3,12,"[27124.0,2457646.0,2060.0,8240.0,3.0,12.0]","[0.6271389249982604,0.9884931878664703,0.4540320877265825,0.40466683116080343,0.9460640980781114,1.1406443670695308]",0
759,NEKOR767608797,Business Owner/Personal Business,31163,2435429,Occupational Loans,24358,2706,8,21648,5,9,"[31163.0,2435429.0,2706.0,21648.0,5.0,9.0]","[0.7205253767777905,0.9795572576491692,0.5964130239748215,1.0631344127389653,1.5767734967968525,0.8554832753021482]",0
760,NEKOR325861244,Police/Military,21699,1249584,Personal loan,15293,1274,9,11466,8,12,"[21699.0,1249584.0,1274.0,11466.0,8.0,12.0]","[0.5017065157623232,0.5025969043820532,0.28079460182702237,0.563095859962351,2.522837594874964,1.1406443670695308]",0
761,NEKOR059479712,Teacher/Instructor,28842,1922686,Occupational Loans,3313,138,12,1656,0,24,"[28842.0,1922686.0,138.0,1656.0,0.0,24.0]","[0.6668611146880927,0.7733261883144409,0.030415741799159412,0.0813262466507634,0.0,2.2812887341390615]",0
764,NEKOR540239138,Lawyer/Accountant,26190,1742105,Vehicle loan,10932,1214,9,10926,9,9,"[26190.0,1742105.0,1214.0,10926.0,9.0,9.0]","[0.6055437415463958,0.7006944552014884,0.26757036626217046,0.5365764317066672,2.8381922942343345,0.8554832753021482]",0
765,NEKOR822530464,Teacher/Instructor,7906,1468685,Occupational Loans,3455,287,4,1148,6,12,"[7906.0,1468685.0,287.0,1148.0,6.0,12.0]","[0.18279606035379173,0.5907218198315246,0.06325592678520835,0.05637834006949058,1.8921281961562229,1.1406443670695308]",0
768,NEKOR502238397,Tour Guide,20325,2249258,Personal loan,10529,438,13,5694,1,24,"[20325.0,2249258.0,438.0,5694.0,1.0,24.0]","[0.4699380124830277,0.904677162925076,0.096536919623419,0.2796326379404872,0.3153546993593705,2.2812887341390615]",0
770,NEKOR455797211,Tour Guide,8845,2937485,Personal loan,3576,149,13,1937,5,24,"[8845.0,2937485.0,149.0,1937.0,5.0,24.0]","[0.2045068497127862,1.1814898939716862,0.03284018498604893,0.09512617135418401,1.5767734967968525,2.2812887341390615]",0
771,NEKOR457108376,Docter/Nurse/Pharmacist,10357,1643609,Occupational Loans,8434,468,16,7488,6,18,"[10357.0,1643609.0,468.0,7488.0,6.0,18.0]","[0.2394660760288668,0.6610782431709129,0.10314903740584495,0.36773607181214757,1.8921281961562229,1.7109665506042964]",0
782,NEKOR727706845,Business Owner/Personal Business,55276,2049809,Vehicle loan,13000,2166,6,12996,8,6,"[55276.0,2049809.0,2166.0,12996.0,8.0,6.0]","[1.2780464245024274,0.8244565055046096,0.47739490389115424,0.6382342400201215,2.522837594874964,0.5703221835347654]",0
789,NEKOR053188764,Tour Guide,3959,2382446,Personal loan,3493,145,15,2175,9,24,"[3959.0,2382446.0,145.0,2175.0,9.0,24.0]","[0.09153675726545174,0.9582468921316255,0.03195856928172547,0.10681436380761498,2.8381922942343345,2.2812887341390615]",0
791,NEKOR421046290,Other,35541,1949766,Occupational Loans,22860,952,10,9520,6,24,"[35541.0,1949766.0,952.0,9520.0,6.0,24.0]","[0.8217499090607275,0.7842180724700207,0.20982453762898376,0.46752769813723893,1.8921281961562229,2.2812887341390615]",0
800,NEKOR884973033,Judge/Attorney,46697,1738085,Personal loan,14937,1659,5,8295,8,9,"[46697.0,1738085.0,1659.0,8295.0,8.0,9.0]","[1.0796898090489517,0.6990775654560886,0.3656501133681555,0.40736788403869717,2.522837594874964,0.8554832753021482]",0
804,NEKOR275841909,Police/Military,3028,1737306,Personal loan,3023,503,3,1509,2,6,"[3028.0,1737306.0,503.0,1509.0,2.0,6.0]","[0.07001093735786508,0.6987642427914948,0.11086317481867525,0.0741070689589384,0.630709398718741,0.5703221835347654]",0
807,NEKOR796973136,Business Owner/Personal Business,104651,3171068,Occupational Loans,47745,15915,3,47745,5,3,"[104651.0,3171068.0,15915.0,47745.0,5.0,3.0]","[2.4196547574101515,1.2754396346183918,3.507728483576971,2.344759448273369,1.5767734967968525,0.2851610917673827]",0
809,NEKOR114299204,Judge/Attorney,17231,2233353,Personal loan,14707,408,29,11832,9,36,"[17231.0,2233353.0,408.0,11832.0,9.0,36.0]","[0.39840107715104794,0.8982799909348804,0.08992480184099304,0.5810701391134255,2.8381922942343345,3.4219331012085927]",0
810,NEKOR475927794,Politician/Family Member or Close Asscociates,20761,3044949,Occupational Loans,18784,3130,3,9390,2,6,"[20761.0,3044949.0,3130.0,9390.0,2.0,6.0]","[0.4800188475847546,1.2247131376531937,0.6898642886331083,0.4611433913349447,0.630709398718741,0.5703221835347654]",0
811,NEKOR974221537,Lawyer/Accountant,30381,2871511,Personal loan,12265,511,15,7665,2,24,"[30381.0,2871511.0,511.0,7665.0,2.0,24.0]","[0.7024446129026747,1.1549544004236723,0.11262640622732217,0.3764285510737328,0.630709398718741,2.2812887341390615]",0
812,NEKOR124860072,Business Owner/Personal Business,312164,2064094,Personal loan,260525,7236,15,108540,9,36,"[312164.0,2064094.0,7236.0,108540.0,9.0,36.0]","[7.217600478659378,0.8302020950600918,1.5948428091211413,5.330405079392428,2.8381922942343345,3.4219331012085927]",0
814,NEKOR871098963,Docter/Nurse/Pharmacist,50893,1320541,Personal loan,26463,8821,3,26463,7,3,"[50893.0,1320541.0,8821.0,26463.0,7.0,3.0]","[1.1767062863123605,0.5311366172338802,1.9441830319593127,1.2995993146854783,2.2074828955155934,0.2851610917673827]",0
815,NEKOR452764326,Judge/Attorney,30983,2612121,Vehicle loan,13932,2322,6,13932,8,6,"[30983.0,2612121.0,2322.0,13932.0,8.0,6.0]","[0.7163635641211142,1.05062479070743,0.5117779163597692,0.68420124899664,2.522837594874964,0.5703221835347654]",0
816,NEKOR962707357,Lawyer/Accountant,33886,2186624,Vehicle loan,29559,1642,3,4926,9,18,"[33886.0,2186624.0,1642.0,4926.0,9.0,18.0]","[0.7834843538007319,0.8794850553844341,0.3619032466247808,0.24191611775462593,2.8381922942343345,1.7109665506042964]",0
818,NEKOR684577964,Lawyer/Accountant,18443,1369648,Personal loan,6694,1115,5,5575,6,6,"[18443.0,1369648.0,1115.0,5575.0,6.0,6.0]","[0.4264239490393348,0.5508880114446651,0.2457503775801648,0.27378854171377176,1.8921281961562229,0.5703221835347654]",0
824,NEKOR282716521,Judge/Attorney,17326,2957517,Personal loan,15834,5278,3,15834,8,3,"[17326.0,2957517.0,5278.0,15834.0,8.0,3.0]","[0.400597589386516,1.1895469923248831,1.163291921854807,0.777608568519437,2.522837594874964,0.2851610917673827]",0
833,NEKOR210766256,Street Vendor,12634,2863401,Personal loan,8115,2705,3,8115,4,3,"[12634.0,2863401.0,2705.0,8115.0,4.0,3.0]","[0.2921130061358215,1.1516924661363106,0.5961926200487406,0.3985280746201359,1.261418797437482,0.2851610917673827]",0
834,NEKOR305709873,Judge/Attorney,62992,2245953,Occupational Loans,42850,2380,18,42840,0,18,"[62992.0,2245953.0,2380.0,42840.0,0.0,18.0]","[1.4564494603852831,0.9033478543159847,0.5245613440724594,2.1038746416175753,0.0,1.7109665506042964]",0
842,NEKOR970907256,Teacher/Instructor,4840,2748609,Occupational Loans,4719,196,20,3920,8,24,"[4840.0,2748609.0,196.0,3920.0,8.0,24.0]","[0.11190651810173943,1.1055218174661734,0.0431991695118496,0.19251140511533368,2.522837594874964,2.2812887341390615]",0
846,NEKOR092663385,Street Vendor,19159,1755671,Vehicle loan,9612,400,12,4800,4,24,"[19159.0,1755671.0,400.0,4800.0,4.0,24.0]","[0.4429787149403359,0.7061508547751442,0.08816157043234613,0.23572825116163307,1.261418797437482,2.2812887341390615]",0
